ENLIGHTEN Version,2.2.7
Measurement ID,,,20220713-113621-116681-WP-00643,,20220713-113624-356677-WP-00643,,20220713-113627-932643-WP-00643,,20220713-113630-444642-WP-00643,,20220713-113634-588621-WP-00643,,20220713-113637-107946-WP-00643,,20220713-113639-308594-WP-00643,,20220713-113641-896698-WP-00643,,20220713-113644-372565-WP-00643,,20220713-113647-427767-WP-00643,
Serial Number,,,WP-00643,,WP-00643,,WP-00643,,WP-00643,,WP-00643,,WP-00643,,WP-00643,,WP-00643,,WP-00643,,WP-00643,
Model,,,WP-785-R-SR-LMMF,,WP-785-R-SR-LMMF,,WP-785-R-SR-LMMF,,WP-785-R-SR-LMMF,,WP-785-R-SR-LMMF,,WP-785-R-SR-LMMF,,WP-785-R-SR-LMMF,,WP-785-R-SR-LMMF,,WP-785-R-SR-LMMF,,WP-785-R-SR-LMMF,
Label,,,11:36:21 WP-00643,,11:36:24 WP-00643,,11:36:27 WP-00643,,11:36:30 WP-00643,,11:36:34 WP-00643,,11:36:37 WP-00643,,11:36:39 WP-00643,,11:36:41 WP-00643,,11:36:44 WP-00643,,11:36:47 WP-00643,
15,803.74,300.02,1841.00,1841.00,1695.00,1695.00,2665.00,2665.00,1518.00,1518.00,2018.00,2018.00,1809.00,1809.00,2276.00,2276.00,1932.00,1932.00,1516.00,1516.00,1799.00,1799.00
16,803.88,302.21,1892.00,1892.00,1712.00,1712.00,2758.00,2758.00,1554.00,1554.00,2037.00,2037.00,1839.00,1839.00,2299.00,2299.00,1999.00,1999.00,1581.00,1581.00,1845.00,1845.00
17,804.02,304.39,1942.00,1942.00,1742.00,1742.00,2779.00,2779.00,1545.00,1545.00,2061.00,2061.00,1826.00,1826.00,2390.00,2390.00,1997.00,1997.00,1562.00,1562.00,1813.00,1813.00
18,804.16,306.58,1961.00,1961.00,1778.00,1778.00,2893.00,2893.00,1554.00,1554.00,2149.00,2149.00,1879.00,1879.00,2456.00,2456.00,2071.00,2071.00,1602.00,1602.00,1881.00,1881.00
19,804.31,308.76,2042.00,2042.00,1813.00,1813.00,3073.00,3073.00,1571.00,1571.00,2219.00,2219.00,1964.00,1964.00,2555.00,2555.00,2141.00,2141.00,1638.00,1638.00,1911.00,1911.00
20,804.45,310.94,2107.00,2107.00,1837.00,1837.00,3215.00,3215.00,1642.00,1642.00,2259.00,2259.00,2002.00,2002.00,2627.00,2627.00,2173.00,2173.00,1680.00,1680.00,1980.00,1980.00
21,804.59,313.12,2147.00,2147.00,1900.00,1900.00,3364.00,3364.00,1655.00,1655.00,2363.00,2363.00,2057.00,2057.00,2733.00,2733.00,2253.00,2253.00,1676.00,1676.00,2046.00,2046.00
22,804.73,315.30,2249.00,2249.00,1925.00,1925.00,3460.00,3460.00,1682.00,1682.00,2409.00,2409.00,2116.00,2116.00,2824.00,2824.00,2304.00,2304.00,1733.00,1733.00,2074.00,2074.00
23,804.87,317.48,2300.00,2300.00,1968.00,1968.00,3548.00,3548.00,1721.00,1721.00,2458.00,2458.00,2141.00,2141.00,2914.00,2914.00,2361.00,2361.00,1757.00,1757.00,2111.00,2111.00
24,805.01,319.66,2325.00,2325.00,1997.00,1997.00,3629.00,3629.00,1727.00,1727.00,2528.00,2528.00,2175.00,2175.00,2980.00,2980.00,2424.00,2424.00,1771.00,1771.00,2126.00,2126.00
